vertex_id_0based,vertex_id_1based,x,y,z,u,v,sensor_00,sensor_10,sensor_01,sensor_11,weight_00,weight_10,weight_01,weight_11
4161,4162,-0.310503274,2.19270754,1.15763462,0.28769992082518026,0.6435246817951196,46,47,51,52,0.8412640768137335,0.1493903780545919,0.007936239885545497,0.0014093052461291288
4162,4163,-0.336675555,2.40419006,1.1382463,0.27990680330580464,0.7165116309536682,51,52,56,57,0.8529378763353892,0.11589929031325648,0.027434910441392193,0.003727922909962085
4163,4164,-0.117020212,2.22983217,1.1039902,0.3453118744861789,0.6563371519810239,46,47,51,52,0.5019814508314717,0.30929842143419317,0.11677105122381272,0.07194907651052239
4164,4165,-0.146958679,2.4383707,1.09032071,0.33639732891481855,0.7283080698928612,51,52,56,57,0.5259413737355374,0.27774564776440575,0.12846931060518837,0.06784366789486844
4165,4166,0.0760447457,2.2691741,1.05098438,0.40279933246622185,0.6699148578108447,46,47,51,52,0.2415211046305562,0.37967088601761845,0.1472815655045564,0.23152644384726895
4166,4167,0.0440001525,2.47469044,1.04186392,0.3932576619993572,0.740842756054307,51,52,56,57,0.26822275119199335,0.35997866404770773,0.1587466008105779,0.21305198394972102
4167,4168,0.27295965,2.31110406,1.02047646,0.46143315924373884,0.6843857458007362,46,47,51,52,0.06457625009793323,0.3540233086917608,0.08969111292711139,0.4917093282831946
4168,4169,0.237784699,2.51222634,1.0104568,0.4509593863661941,0.7537971639406911,51,52,56,57,0.08765317328331128,0.35918653154701324,0.10850928125191235,0.4446510139177631
4169,4170,0.469816238,2.35268092,0.994708717,0.5200496216280187,0.6987347717485644,47,48,52,53,0.20025292674568007,0.01746026877441941,0.7195485867422451,0.06273821773765544
4170,4171,0.431563884,2.54891682,0.983432651,0.5086595142806783,0.7664598000694962,52,53,57,58,0.26022566739619546,0.009337131630857575,0.7051362754810911,0.025300925491855822
4171,4172,0.666516721,2.39298034,0.974164605,0.5786196018348239,0.7126429269883402,47,48,52,53,0.015766326302981082,0.007232695860255934,0.6697552663577235,0.3072457114790395
4172,4173,0.624840915,2.58442283,0.958041787,0.5662101196856486,0.778713651341426,52,53,57,58,0.07205216219669537,0.025956719023340326,0.6631073590607102,0.2388837597192541
4173,4174,0.81764394,2.61837673,0.937778652,0.6236195839931772,0.7904318376626144,57,58,62,63,0.4721341180725315,0.4618201546508679,0.03338754595475981,0.03265818132184082
4174,4175,0.517690063,2.16356325,1.01458561,0.5343046399172928,0.6334663903935798,42,43,47,48,0.11343033710824572,0.018040197381637944,0.749351103222583,0.11917836228753335
4175,4176,0.718062878,2.21139503,1.006284,0.5939681019970063,0.6499741173443597,47,48,52,53,0.5619409899243317,0.33842136725463146,0.06218660208764292,0.0374510407333939
4176,4177,0.574080288,1.98203886,1.03967011,0.5510955207109475,0.57081860548934,37,38,42,43,0.006794197621505041,0.0017453255277342955,0.7888237195347051,0.2026367573160556
4177,4178,0.778604507,2.03669643,1.03637302,0.611995114224616,0.5896820523724197,42,43,47,48,0.41095164815263646,0.3334996186334889,0.14106789494889932,0.1144808382649753
4178,4179,0.638502479,1.80780232,1.06528115,0.570278017846702,0.5106860068871415,37,38,42,43,0.6113393496257835,0.23905655395423514,0.10754857898740872,0.042055517432572694
4179,4180,0.844311476,1.87181866,1.0852263,0.6315601697602404,0.5327793569800775,37,38,42,43,0.2563459582980624,0.2847430439808528,0.21741336266097588,0.2414976350601089
4180,4181,0.708021879,1.64048195,1.10365129,0.5909782714499886,0.4529403202063721,32,33,37,38,0.41907665104439407,0.23975886606639643,0.21701026315565156,0.12415421973355799
4181,4182,0.916319072,1.71060884,1.13243318,0.6530013142258574,0.4771425462583273,32,33,37,38,0.12416000649278848,0.19584434589062905,0.263834736603782,0.4161609110128005
4182,4183,0.782204449,1.47855127,1.14676666,0.6130670410875797,0.39705472593423463,27,28,32,33,0.24167781944733552,0.19955601747337987,0.3060540162023457,0.25271214687693894
4183,4184,0.991595268,1.55445802,1.18041801,0.6754157244119451,0.42325170005313884,27,28,32,33,0.022219013480258246,0.05225718577579762,0.27611808887196143,0.6494057118719827
4184,4185,0.858846724,1.31843054,1.19618428,0.635888218042974,0.3417937824778218,22,23,27,28,0.09808457463944305,0.11680247067105191,0.3583625531886609,0.42675040150084415
4185,4186,1.06902862,1.39722383,1.22757387,0.6984724542420725,0.36898696067176784,27,28,32,33,0.1719335181850458,0.6622490324102047,0.03417666484666424,0.13164078455808528
4186,4187,0.939589083,1.15562212,1.24097168,0.6599302452731804,0.28560526215413906,17,18,22,23,0.000549904618023887,0.0009764252240294774,0.3597291142892543,0.6387445558686923
4187,4188,1.15018511,1.23573971,1.26172602,0.72263779405445,0.31325548340190673,22,23,27,28,0.0672479000877158,0.54717533228559,0.04220092369448441,0.3433758439322097
4188,4189,1.02730227,0.987209022,1.26411593,0.6860479219972675,0.22748245265972,17,18,22,23,0.20854661686587034,0.6066990458980499,0.04726169514505969,0.13749264209102013
4189,4190,1.2353276,1.07043433,1.28338945,0.7479900142320594,0.25620521104041527,17,18,22,23,0.003321517926696336,0.4098055275074901,0.004718425145066254,0.5821545294207473
4190,4191,1.1225512,0.818174183,1.25826526,0.7144094585818999,0.16914506761193235,12,13,17,18,0.08996848308465138,0.5420005703482957,0.05239368258774917,0.31563726397930364
4191,4192,1.32605815,0.903615534,1.27731454,0.7750061477798988,0.19863262782009852,13,14,18,19,0.19722350048986018,0.021919710028760444,0.7027519083905445,0.07810488109083494
4192,4193,1.52976954,0.98829174,1.28674912,0.8356637114941717,0.22785612081734855,18,19,23,24,0.5324589804195679,0.2775553281375527,0.12488617360374524,0.06509951783913423
4193,4194,1.42177093,0.737186432,1.26082051,0.8035058013884682,0.1411945359807498,8,9,13,14,0.01829478592384113,0.0049817103456617695,0.7676820085222862,0.2090414952082109
4194,4195,1.62046874,0.825863063,1.26985168,0.8626705101951849,0.17179865758072116,13,14,18,19,0.3267446459538773,0.26807414791602635,0.22257331326538296,0.18260789286471338
4195,4196,1.82070529,0.91118902,1.27236795,0.9222933977006464,0.20124639295603022,13,14,18,19,0.05674151598187728,0.12580898263369955,0.25408489321553696,0.5633646081688862
4196,4197,1.71309435,0.673162103,1.21618128,0.8902509210899728,0.11909842872028595,8,9,13,14,0.14601983158597448,0.1866021663300223,0.2929764840541342,0.37440151802986904
4197,4198,1.90763533,0.763507664,1.22170305,0.9481778828047158,0.15027853224566268,13,14,18,19,0.18575131058508887,0.7103492379756339,0.021537158196047852,0.0823622932432294
4199,4200,1.99396276,0.628348351,1.14911604,0.9738829333937598,0.10363228504643617,8,9,13,14,0.057368540547501665,0.49177946880239204,0.04709972587745932,0.403752264772647
4202,4203,1.80840182,0.531245828,1.14498472,0.9186298886772597,0.0701202155412695,3,4,8,9,0.005961819595173157,0.012355162827053855,0.31951862569578804,0.662164391881985
4203,4204,1.52169228,0.580778062,1.20645177,0.8332586083083029,0.08721480399551781,8,9,13,14,0.5195613370510282,0.2594314070117224,0.14740422971576017,0.07360302622148918
4204,4205,1.62440646,0.433262736,1.13553071,0.8638430145985418,0.03630424363871512,3,4,8,9,0.26781566482269176,0.22392492423529647,0.27681227678314085,0.23144713415887092
4205,4206,1.32848942,0.489764422,1.1857444,0.775730088227861,0.055804132723894735,3,4,8,9,0.19622912342807394,0.022513018437399744,0.7008505236604818,0.08040733447404445
4206,4207,1.43685758,0.33980754,1.11531603,0.8079980363764576,0.004050941384447513,3,4,8,9,0.7244516872752531,0.21883513334248175,0.043556167218916454,0.013157012163348728
4207,4208,1.13502955,0.399180263,1.15628493,0.7181250402691782,0.024541684141842254,2,3,7,8,0.08369298807341202,0.5727234339407965,0.04380685084987507,0.29977672713591647
4320,4321,-1.18499815,1.62242484,1.05557799,0.027308350875286044,0.44670844170634133,30,31,35,36,0.664584760047078,0.08149705606414351,0.22618183645177783,0.02773634743700067
4321,4322,-1.19929969,1.84805608,1.0474354,0.023049892014629213,0.5245784039257262,35,36,40,41,0.5954284321385924,0.06047391290124092,0.3123719998028907,0.031725655157275934
4322,4323,-1.028139,1.63769889,1.144943,0.07401508575786524,0.4519798291987692,30,31,35,36,0.4732462358594468,0.19903615535778427,0.2306934211090922,0.09702418767367668
4323,4324,-1.04448092,1.86196017,1.13099205,0.0691490787387508,0.5293769901631412,35,36,40,41,0.42588376389133925,0.1628383738246839,0.2975199211536575,0.11375794113031927
4324,4325,-0.846134126,1.66140556,1.19619966,0.12820926822828677,0.46016148656699285,30,31,35,36,0.2717098554073773,0.2860293326547226,0.2154530716794756,0.2268077402584245
4325,4326,-0.867665529,1.88240373,1.184744,0.12179802902693339,0.5364324814365561,35,36,40,41,0.25124779194632185,0.23869746794189273,0.26156009194594465,0.24849464816584083
4326,4327,-0.652914226,1.6925112,1.21948421,0.18574286217762578,0.47089668002517604,30,31,35,36,0.10472537839181145,0.30272110125572377,0.1523031728976854,0.44025034745477937
4327,4328,-0.678202152,1.90974462,1.21296954,0.17821307220099847,0.5458683825615258,35,36,40,41,0.10275369623273713,0.255088947905902,0.184394014963269,0.4577633408980919
4328,4329,-0.451456755,1.73049235,1.21319902,0.2457292938783706,0.4840047528060055,30,31,35,36,0.0038254160060685826,0.22010804470985432,0.013257408480448962,0.7628091308036281
4329,4330,-0.479970098,1.94368064,1.20455134,0.23723909644891208,0.5575803981285027,35,36,40,41,0.009896051415091985,0.18397837478587065,0.04114756278925968,0.7649780110097777
4330,4331,-0.248333305,1.77441454,1.16902924,0.30621179124996045,0.4991632001730131,31,32,36,37,0.009081068615031768,0.002634128962785147,0.7660717663851264,0.22221303603705667
4331,4332,-0.281800449,1.98227298,1.16572034,0.29624653884303936,0.5708994050964991,36,37,41,42,0.006037890414499198,0.0013704382345144427,0.8089759542133433,0.18361571713764302
4332,4333,-0.0427609012,1.82396901,1.11944103,0.3674234946377521,0.5162654627262908,36,37,41,42,0.40954660189330555,0.36273691993862306,0.1207594195556861,0.10695705861238529
4333,4334,-0.0829599276,2.02507734,1.11336517,0.3554537417186358,0.5856720664355272,41,42,46,47,0.46288977427159095,0.3377012956310286,0.11529525885386582,0.08411367124351465
4334,4335,0.161683157,1.87482655,1.07463324,0.4282992192905121,0.5338174414255651,36,37,41,42,0.1510178535365694,0.3755379665055191,0.1357852693013821,0.33765891065652937
4335,4336,0.114703231,2.06898165,1.06311369,0.41431037038698826,0.600824343048323,41,42,46,47,0.20169940264407632,0.3867597946794024,0.14105911580797065,0.2704816868685506
4336,4337,0.367924869,1.92788076,1.0471772,0.48971021740004705,0.5521275359332197,36,37,41,42,0.011121793715264063,0.25909270321965955,0.030037336684547722,0.6997481663805287
4337,4338,0.316213012,2.1158545,1.03264701,0.4743123780315126,0.6170011236156545,41,42,46,47,0.03719406028157622,0.32479020909926104,0.06555642759237336,0.5724593030267894
4338,4339,0.216047511,1.68603754,1.07709336,0.44448687215832816,0.46866248736807276,31,32,36,37,0.09742002731866624,0.3413051495283151,0.12463248404802112,0.43664233910499756
4339,4340,0.42815575,1.74667215,1.06465673,0.5076447006011301,0.48958873317466894,32,33,37,38,0.14130063856017916,0.004457096994455508,0.8281205590353005,0.02612170541006487
4340,4341,0.27915746,1.50499141,1.07935023,0.4632786331515255,0.40617975978537696,26,27,31,32,0.0460461502951597,0.2674372127095632,0.10083931709873825,0.5856773198965388
4341,4342,0.49545902,1.57259393,1.08453476,0.5276850743289021,0.429510774047122,32,33,37,38,0.8775651935863285,0.10928396975396333,0.01169450909806309,0.001456327561645086
4342,4343,0.351409227,1.32984185,1.08704019,0.48479248252573726,0.3457320592810414,21,22,26,27,0.009717674841215199,0.1500334952242052,0.05111239505583578,0.7891364348787439
4343,4344,0.56971544,1.40345407,1.11150706,0.5497958337093364,0.3711371441012332,27,28,32,33,0.6439206501759511,0.16015933240678384,0.15689601498670339,0.03902400243056167
4344,4345,0.432299048,1.15991938,1.11366367,0.508878418374212,0.2870883345950248,22,23,27,28,0.9459328074992746,0.03483050817037809,0.018553519003877424,0.000683165326469886
4345,4346,0.648153603,1.23899782,1.15431273,0.5731517583329082,0.31437992389430747,22,23,27,28,0.42350277499786076,0.17517829048183473,0.2838901916705064,0.11742874284979814
4346,4347,0.518175066,0.991578996,1.14858222,0.534449055506299,0.2289906201913069,17,18,22,23,0.6847030220028806,0.10942829531882266,0.17750075597192355,0.02836792670637316
4347,4348,0.729857206,1.07426107,1.2005831,0.5974800077482116,0.2575258973922848,17,18,22,23,0.24076039503387064,0.15387704147414166,0.3693195739732828,0.2360429895187049
4348,4349,0.614292264,0.823034227,1.16270494,0.5630691295322158,0.17082236833795122,12,13,17,18,0.4549799011216364,0.15350694214704658,0.2927435807495005,0.09876957598181652
4349,4350,0.820662796,0.904311955,1.22308648,0.6245184853759826,0.19887297697103515,12,13,17,18,0.10830476287389067,0.1074735595316172,0.39362129562217874,0.3906003819723134
4350,4351,0.716192842,0.648324609,1.17102635,0.5934112758528325,0.11052650082854454,7,8,12,13,0.2835063832225521,0.16912260517782432,0.34284851336611794,0.20452249823350563
4351,4352,0.918668151,0.732623756,1.22501552,0.6537007812959724,0.13961986304211196,7,8,12,13,0.01745786094717244,0.027864056463260015,0.36773901386893787,0.5869390687206296
4352,4353,0.82763803,0.476122916,1.15260589,0.6265954468103775,0.05109616960302766,2,3,7,8,0.14051021390297325,0.1441434116546395,0.3531079988555168,0.36223837558687044
4353,4354,1.0240829,0.561689615,1.20471179,0.6850893151128178,0.0806269899733251,7,8,12,13,0.2262065032820694,0.6450156370913792,0.03343623626665945,0.09534162335989196
4354,4355,1.22291982,0.649576128,1.23846436,0.7442954456274139,0.11095842566859258,7,8,12,13,0.010190206130598586,0.4363918345091053,0.01262801135974582,0.5407899480005504
4355,4356,0.519601345,0.561858952,1.09954238,0.5348737475636103,0.08068543164032273,7,8,12,13,0.7489869655313903,0.12141699150409152,0.11151804421416861,0.0180779987503496
4356,4357,0.638607144,0.392680466,1.08144784,0.5703091831335627,0.022298471070710486,2,3,7,8,0.49438076049790824,0.19344064451214496,0.22438250696784093,0.0877960880221059
4357,4358,0.321197271,0.463078529,1.05162144,0.47579650225186637,0.046594284479030496,1,2,6,7,0.03366029006254422,0.3140197272310288,0.0631537009299903,0.5891662817764367
4471,4472,-1.2759707,1.16752052,0.936035335,0.00022015886071641234,0.2897116436927555,20,21,25,26,0.943205635870149,0.0008313524312743779,0.05591372868698526,4.928301159127146e-05
4473,4474,-1.12792456,1.17210412,1.04488719,0.044302711975209234,0.29129353793235085,20,21,25,26,0.7585214772732741,0.1633689916738136,0.06426767482588895,0.01384185622702334
4474,4475,-1.15994644,1.39660692,1.0536027,0.034767804642090595,0.3687740523954461,25,26,30,31,0.7207379508559695,0.116425315607785,0.1401908305756681,0.022645902960577384
4475,4476,-0.963264048,1.18686664,1.13236177,0.09333239803186422,0.29638838594481104,20,21,25,26,0.5330224094406433,0.31754018733200234,0.0936479984318999,0.055789404795454536
4476,4477,-0.999283195,1.41227043,1.14325202,0.08260725544613909,0.3741798505106492,25,26,30,31,0.5098663098037277,0.25161578304718324,0.1597046684117159,0.07881323873737313
4477,4478,-0.783414245,1.21372092,1.19413531,0.14688488169255656,0.30565634799221536,20,21,25,26,0.29730609900911903,0.42350502909986604,0.11515437422065469,0.16403449767036024
4478,4479,-0.818283677,1.43824327,1.20028436,0.13650208084268506,0.3831436095607264,25,26,30,31,0.28873392405590925,0.34725554209392095,0.1652577525733505,0.19875278127681928
4479,4480,-0.584866822,1.25417364,1.21664,0.20600481092639664,0.31961741020182494,20,21,25,26,0.09245259146156226,0.43290366571288874,0.08352816483285119,0.3911155779926978
4480,4481,-0.621787667,1.47403395,1.22184062,0.19501117670706164,0.39549570628016156,25,26,30,31,0.10185252270820382,0.36120758936953395,0.11810277046354963,0.4188371174587126
4481,4482,-0.373403043,1.30759013,1.20477021,0.26897074350362477,0.33805253495756415,21,22,26,27,0.246983684681692,0.020280825912410056,0.677133341303809,0.05560214810208901
4482,4483,-0.416249037,1.51873791,1.21184742,0.256212823531863,0.4109239584860923,26,27,31,32,0.24092470661896204,0.0061398745757453976,0.7342239992535861,0.01871141955170651
4483,4484,-0.154625684,1.37194729,1.17209661,0.33411438418460415,0.3602635090130492,26,27,31,32,0.6345528728565759,0.32175800096073526,0.028989590405007485,0.014699535777681346
4484,4485,-0.205676138,1.57165492,1.17430151,0.3189134856676014,0.42918670246366736,31,32,36,37,0.7181066602773003,0.2732795052313566,0.00623939705229406,0.0023744374390490593
4485,4486,0.0616842955,1.43848825,1.1202786,0.3985233323713222,0.38322815717631586,26,27,31,32,0.257671908511292,0.3771338910202859,0.1482347620034192,0.2169594384650029
4486,4487,0.00532513438,1.62826347,1.12306476,0.3817417012287564,0.4487234725039958,31,32,36,37,0.33957699488016363,0.3782943900638949,0.1334562002048108,0.14867241485113064
4487,4488,-0.0961421281,1.17616677,1.15523076,0.35152857991632774,0.2926956416570416,21,22,26,27,0.535839897802578,0.36642111899883933,0.058045782532111,0.039693200666471654
4488,4489,0.126656488,1.25567889,1.10257351,0.4178695991962884,0.32013690280679724,21,22,26,27,0.170201576257689,0.3478817844471493,0.15832002695715736,0.32359661233800435
4489,4490,-0.0223542433,0.988954246,1.12673032,0.37349982719708824,0.22808476520715076,16,17,21,22,0.40824808095128495,0.39856520614860425,0.09775261026036207,0.09543410263974873
4490,4491,0.206035033,1.07833934,1.09813905,0.44150553408870546,0.25893339189889863,16,17,21,22,0.0877259085000568,0.2872066049153621,0.14625195514512135,0.47881553143945976
4491,4492,0.0668719858,0.808087587,1.09222579,0.40006803075515907,0.1656639767424136,11,12,16,17,0.2720964949252397,0.40860783068096984,0.12763138205412405,0.19166429233966642
4492,4493,0.299201101,0.906529546,1.09342921,0.4692468729785843,0.19963831304501167,11,12,16,17,0.02522538988978228,0.1798382274800543,0.0977871181958805,0.6971492644342829
4493,4494,0.179633573,0.634502709,1.06440842,0.4336441757125252,0.10575628004351446,6,7,11,12,0.13786406669139062,0.38154801269940686,0.12755923045850848,0.35302869015069405
4494,4495,0.405540198,0.736260831,1.094558,0.5009106427442108,0.14087509211783333,7,8,12,13,0.027647633703366373,0.00010107664696695503,0.9687097953197903,0.0035414943298763294
4495,4496,-0.178038731,0.691275835,1.13249016,0.327142862414772,0.12534984863222748,6,7,11,12,0.16947060292855096,0.07563151622026446,0.5219579474123611,0.23293993343882344
4496,4497,-0.0670161918,0.502086043,1.08691764,0.3602011845107744,0.060056576497866734,1,2,6,7,0.08902831957947169,0.070179609450394,0.47016694237743084,0.37062512859270347
4497,4498,0.124707177,0.335028291,1.04012251,0.4172891679490154,0.0024015246677418136,1,2,6,7,0.31971993041018465,0.64665872424143,0.011123397793753827,0.02249794755463156
4612,4613,-1.19783103,0.738407254,0.890993595,0.02348720353424824,0.14161586665737325,5,6,10,11,0.01574523681898696,0.001632629977787594,0.89030594904402,0.09231618415920537
4613,4614,-1.24079823,0.949624479,0.920194924,0.010693192990095987,0.2145112570777481,15,16,20,21,0.9542046882168963,0.04263771269463036,0.0030225398227197637,0.00013505926575358684
4614,4615,-1.04537344,0.733549714,1.00009239,0.06888331996715602,0.13993943011304036,5,6,10,11,0.029593000948076313,0.011254977469358614,0.6948737191832997,0.2642783023992655
4615,4616,-1.08816969,0.950930655,1.02703249,0.056140211881216665,0.21496204516796052,15,16,20,21,0.7680968042294285,0.2224345634191243,0.007342348245704875,0.0021262841057423628
4616,4617,-0.875688136,0.739097416,1.08162773,0.11940919944181758,0.14185405569921541,5,6,10,11,0.007335661479069066,0.006707558731915076,0.5150275407536606,0.4709292390353552
4617,4618,-0.920095861,0.963115454,1.10944772,0.10618625491920934,0.21916726886739504,15,16,20,21,0.5359410401355258,0.39571719572094377,0.03931394018763682,0.029027823955893612
4618,4619,-0.700340092,0.758397639,1.14295042,0.17162122917222747,0.1485149579565256,10,11,15,16,0.288681738099706,0.6321088505089356,0.02483334521138414,0.05437606617997426
4619,4620,-0.74281168,0.987228751,1.17379963,0.15897479317688942,0.22748926154170204,15,16,20,21,0.29679691258504237,0.5183534258311292,0.06730391470739992,0.1175457468764285
4620,4621,-0.495649785,0.808588505,1.17086196,0.23257027742400455,0.1658368538038303,10,11,15,16,0.04728921105005148,0.6309948356963248,0.02242967925393034,0.29928627399969343
4621,4622,-0.54215169,1.03257704,1.20079112,0.218723765133393,0.24313988488244045,15,16,20,21,0.07456774974442418,0.5214738619014094,0.05053718972200379,0.35342119863216265
4622,4623,-0.25581637,0.892519891,1.16748118,0.30398361690970616,0.19480329416395328,11,12,16,17,0.21385691746233657,0.058896964242317405,0.5702086148988388,0.1570375033965072
4623,4624,-0.320716262,1.09848022,1.19386625,0.28465887844496235,0.2658844221049337,16,17,21,22,0.23913036391559245,0.03848772661533601,0.6222341223045582,0.10014778716451339
4624,4625,-0.833301127,0.52353847,1.03684556,0.13203045100303343,0.06746024843622113,0,1,5,6,0.026215911326184015,0.02934061056672015,0.4456622846616823,0.49878119344541355
4625,4626,-1.00391078,0.52839154,0.960015953,0.0812293352818286,0.06913514229200117,0,1,5,6,0.021675559352327147,0.010432448559656502,0.6534070995203585,0.3144848925676579
4626,4627,-0.971020937,0.339844137,0.908661544,0.0910226892387425,0.004063571758713686,0,1,5,6,0.599732363269031,0.34337763210897737,0.036176879775998934,0.020713124845992664
4627,4628,-0.805354714,0.334809512,0.984685481,0.14035183807487506,0.002326019553891467,0,1,5,6,0.42431019665407826,0.5431255295914412,0.014282451046421514,0.018281822708059024
4751,4752,-1.23603618,0.365618765,0.669687092,0.01211115175659185,0.012958923787886148,0,1,5,6,0.7789195195286696,0.03965554744092436,0.17263587344496303,0.008789059585443045
4753,4754,-1.11887348,0.350349694,0.803264678,0.04699778200434697,0.007689254650336287,0,1,5,6,0.7245964700525195,0.16775396484277258,0.08741240193009273,0.020237163174615297
4754,4755,-1.15685308,0.537642598,0.85376817,0.03568889050425654,0.07232787188454048,5,6,10,11,0.8464515535876034,0.14095824002882973,0.010792884395370355,0.0017973219881964263
